"base id","name","surname","amount 1","amount 2"
"77580","","","-323413","252750"
"89667","","","920187","398308"
"5881","","","",""
"78609","","","-162394","986244"
"73592","","","382616","472825"
"49649","","","-804022","-729106"
"14363","","","-769431","233033"
"37603","","","-178671","-173453"
"59921","","","-509494","110579"
"31688","","","-217762","593016"
"11305","","","-690839","-867186"
"17872","","","175904","91845"
"83157","","","-864398","-428542"
"58823","","","431184","-298260"
"91637","","","-233545","556453"
"87622","","","-174008","843323"
"35646","","","749661","-304374"
"37958","","","574123","375520"
"94979","","","-203797","-872497"
"25405","","","-29401","830830"
"34631","","","960651","194619"
"57670","","","-427050","-903946"
"63974","","","-54166","686189"
"17627","","","-552581","-454200"
"47663","","","-709857","-680914"
"46938","","","742117","-805611"
"28494","","","-321810","-876249"
"86178","","","219640","292104"
"83063","","","-498682","89346"
"45945","","","-389414","-507278"
"80790","","","41565","-439177"
"5459","","","",""
"60008","","","-130537","-395625"
"55462","","","-679275","790841"
"99507","","","295013","-405311"
"10401","","","-244793","716547"
"14630","","","-32140","-986495"
"4657","","","",""
"41833","","","462254","-442263"
"89426","","","-753459","-795994"
"25909","","","398231","-784558"
"11072","","","544682","-379775"
"54179","","","816825","123061"
"42604","","","387357","-268609"
"72674","","","404112","579491"
"5827","","","",""
"42530","","","-573410","98586"
"54749","","","516328","-722825"
"82818","","","844679","785413"
"99129","","","-225863","217450"
"53982","","","-84282","-527016"
"7353","","","",""
"93465","","","-984768","155602"
"55188","","","548757","234405"
"94902","","","846207","-626351"
"91613","","","198897","491958"
"47535","","","530805","826401"
"3309","","","",""
"82182","","","58342","995087"
"76193","","","-949283","-938591"
"85911","","","-486214","416330"
"29187","","","126","280650"
"5545","","","",""
"36231","","","815439","141991"
"78174","","","975718","-588331"
"31580","","","-621189","479650"
"14874","","","-483276","-329237"
"91023","","","179649","-160447"
"87690","","","99271","647613"
"34194","","","-9440","217401"
"97073","","","-149468","119869"
"67299","","","-215087","394717"
"11548","","","505900","615881"
"36643","","","263939","996875"
"72412","","","-986784","622955"
"8246","","","",""
"14350","","","87805","-706044"
"7144","","","",""
"25157","","","-386946","-521076"
"17373","","","775386","-76003"
"1121","","","",""
"31570","","","314073","-797315"
"80745","","","-651621","356151"
"75017","","","847097","-110772"
"7681","","","",""
"44217","","","-468332","-617529"
"27833","","","970755","937118"
"59558","","","343567","822928"
"81266","","","-260819","-194150"
"17130","","","64580","-652042"
"76673","","","-792773","721998"
"86047","","","628501","54659"
"75894","","","17368","52117"
"12941","","","683943","-510789"
"81176","","","613932","-445636"
"14109","","","78622","-918246"
"6846","","","",""
"64466","","","405777","676543"
"63066","","","157897","-401471"
"78978","","","-946044","569279"
"32581","","","-354761","-839100"
"68170","","","303867","-594619"
"20287","","","-580654","-23074"
"17316","","","-896395","-886239"
"49241","","","-382540","426271"
"95785","","","945460","-557979"
"99393","","","206046","741664"
"24084","","","545073","-42892"
"10372","","","599102","618739"
"40436","","","293042","549495"
"7232","","","",""
"32452","","","907122","-668042"
"87425","","","-897068","-346508"
"3000","","","",""
"19554","","","48014","-715200"
"46348","","","-261432","-684096"
"37756","","","-274267","459524"
"61089","","","428304","-940995"
"17744","","","-194767","104934"
"77060","","","795280","-833179"
"58589","","","-883235","117781"
"35012","","","-878351","674190"
"20550","","","-24074","910494"
"6890","","","",""
"30217","","","876042","574354"
"71185","","","-303024","-415697"
"50373","","","-272212","272712"
"83594","","","731837","-521435"
"67764","","","6069","-714060"
"1664","","","",""
"91429","","","503782","724372"
"61271","","","104839","963742"
"73977","","","24855","-693955"
"2544","","","",""
"78784","","","714530","643654"
"5789","","","",""
"74085","","","206362","711447"
"46271","","","-393967","-660074"
"51048","","","86777","942980"
"74227","","","-627949","-435491"
"91947","","","989376","697849"
"77019","","","426510","887904"
"5868","","","",""
"14742","","","-89680","882801"
"84550","","","-879330","-842587"
"74478","","","-166162","629010"
"12409","","","918315","-319162"
"63544","","","-383122","131700"
"82796","","","214525","-652337"
"28025","","","-632179","96775"
"91178","","","-924747","268425"
"78892","","","819307","-32510"
"67575","","","584669","731404"
"38804","","","-634131","781294"
"82502","","","53937","819916"
"48117","","","-721193","681594"
"69200","","","157883","-902668"
"72998","","","-67305","928235"
"54047","","","107051","783445"
"58411","","","10568","-414320"
"8961","","","",""
"16077","","","832255","561626"
"68257","","","-804176","-462437"
"38724","","","737982","192717"
"48500","","","-201841","-874146"
"87852","","","-765867","640677"
"61316","","","963465","894911"
"54358","","","-386855","-767204"
"33049","","","-176743","588653"
"8456","","","",""
"59543","","","221973","801525"
"40293","","","988514","-484969"
"35593","","","-129681","-267947"
"5903","","","",""
"447","","","",""
"68190","","","-819979","542835"
"30807","","","-876483","-442150"
"76791","","","574675","-253474"
"96197","","","533443","313876"
"68177","","","27399","431560"
"67958","","","163055","-986434"
"96726","","","-488369","-715759"
"70115","","","-594970","802577"
"71932","","","569728","206549"
"74038","","","-600089","643122"
"5693","","","",""
"43648","","","-475699","201520"
"33360","","","-578492","-220391"
"29328","","","-93446","-452157"
"78935","","","-162500","-633198"
"2119","","","",""
"95893","","","-846877","-378416"
"4008","","","",""
"50350","","","592034","-370068"
"28993","","","-345357","-327748"
"18391","","","-634913","-504671"
"55563","","","-849031","-875790"
"89651","","","912380","633494"
"66318","","","890849","-709401"
"53841","","","391979","509244"
"27287","","","743196","-968554"
"79712","","","-332511","130964"
"69302","","","-736430","955449"
"88176","","","-93427","-75359"
"80093","","","-707747","545489"
"27199","","","367369","793579"
"59724","","","200437","-528966"
"29613","","","798437","-649998"
"44136","","","-725926","-782793"
"32581","","","-354761","-839100"
"66042","","","430423","-167006"
"46310","","","-249107","532171"
"94679","","","-59545","878529"
"11758","","","-18353","-332879"
"40835","","","-819309","852148"
"52975","","","-473175","-584877"
"86326","","","-599966","647057"
"26846","","","-923848","682496"
"78646","","","3308","632708"
"55891","","","-700810","-816850"
"47470","","","132110","-941531"
"66444","","","-401255","-498527"
"88574","","","-314174","996595"
"95196","","","-573123","-372228"
"46400","","","-439535","-657412"
"45375","","","-749564","864747"
"50822","","","-612159","572519"
"7805","","","",""
"45146","","","159766","165410"
"29213","","","613385","-521752"
"49254","","","834691","997418"
"62781","","","49031","-196454"
"76429","","","418779","519352"
"78101","","","-55832","-372933"
"74938","","","46179","-147877"
"79418","","","648920","296195"
"9120","","","",""
"33489","","","-816929","539197"
"86715","","","906770","-808112"
"61364","","","283900","938983"
"72166","","","342448","-895206"
"13697","","","383345","191983"
"72186","","","-30275","470159"
"28469","","","-33292","-20184"
"64876","","","-868383","-147691"
"24982","","","570246","612957"
"94430","","","-56534","473347"
"64807","","","321927","408000"
"23601","","","-667432","-992675"
"79797","","","-819328","-638459"
"81598","","","46609","710376"
"49732","","","248996","64123"
"72577","","","356356","520993"
"28661","","","876464","479977"
"93518","","","122053","-113841"
"7795","","","",""
"39265","","","527976","-708268"
"34246","","","-265185","578924"
"73474","","","227797","-550192"
"44251","","","-878554","-136021"
"64604","","","640662","110780"
"90608","","","534465","458097"
"64688","","","561592","-563442"
"73290","","","-72551","719244"
"91873","","","-283006","-838745"
"10805","","","-391444","-702589"
"93533","","","-410671","-323511"
"9868","","","",""
"53183","","","-732042","779783"
"60243","","","79818","-409498"
"90199","","","-203296","-639122"
"72098","","","29391","55696"
"81209","","","-268073","450114"
"47004","","","-214499","826265"
"55129","","","649087","904434"
"33577","","","297209","-9718"
"9102","","","",""
"33707","","","-109390","592525"
"3724","","","",""
"90206","","","-165193","874482"
"2687","","","",""
"32045","","","643971","-108988"
"42022","","","342611","-905519"
"53520","","","145067","315704"
"26209","","","-147535","14425"
"49938","","","892650","-440546"
"79215","","","412017","-858628"
"83569","","","-951427","-787122"
"56587","","","234359","-125533"
"63726","","","889074","-912845"
"31757","","","-770059","437284"
"58577","","","927086","127608"
"83350","","","-59929","432588"
"9714","","","",""
"94578","","","87752","-589007"
"179","","","",""
"52913","","","-302755","270597"
"39244","","","-163788","418765"
"36931","","","-954853","-702283"
"28719","","","-360903","-648224"
"87051","","","700425","363743"
"40382","","","-272421","32560"
"35713","","","-773204","254170"
"3276","","","",""
"82595","","","-315334","697469"
"34289","","","514028","965218"
"52692","","","456439","-362209"
"77242","","","310212","-909588"
"4155","","","",""
"76356","","","-102292","-395141"
"62172","","","498461","-522372"
"25891","","","-39359","-857416"
"87123","","","398221","787222"
"7038","","","",""
"95733","","","-986689","655709"
"21983","","","-950806","-715557"
"87804","","","-24393","58776"
"71179","","","652183","692759"
"87823","","","-760882","294925"
"28889","","","899453","658151"
"35593","","","-129681","-267947"
"54019","","","-851961","-421879"
"29606","","","960294","292437"
"57777","","","-502504","18850"
"24291","","","-801099","-874545"
"33490","","","-797666","76267"
"5435","","","",""
"21330","","","-723441","-668894"
"28848","","","566873","642288"
"98345","","","-394084","77209"
"83143","","","22230","141864"
"8016","","","",""
"99230","","","-867253","504433"
"16118","","","351245","-395975"
"51804","","","65894","628850"
"21244","","","-784452","962469"
"54455","","","223707","-814586"
"65890","","","348209","416667"
"50112","","","-259324","-109987"
"96138","","","-746274","-206869"
"5703","","","",""
"73555","","","-106289","-940315"
"14445","","","-138735","417417"
"91477","","","432865","-377315"
"83723","","","-689294","-659792"
"80730","","","-773032","-854735"
"88677","","","-777123","652444"
"43670","","","-972834","-451915"
"74708","","","476861","-112577"
"73244","","","-305543","-43982"
"73025","","","-51247","542798"
"37440","","","-109086","101384"
"188","","","",""
"95038","","","345816","341761"
"5528","","","",""
"11352","","","-976654","172634"
"8069","","","",""
"26562","","","-233456","-355008"
"52327","","","-711771","123211"
"92198","","","572780","604723"
"79596","","","974135","-85401"
"36671","","","777590","458767"
"63505","","","975148","-680575"
"38909","","","764365","384715"
"51907","","","-242662","-723983"
"26812","","","-161734","-776434"
"38197","","","-170946","-963847"
"97487","","","373486","789909"
"20062","","","-557413","238954"
"66369","","","-528723","-192318"
"31784","","","184974","30385"
"61853","","","615819","143168"
"44671","","","-355467","-724027"
"2941","","","",""
"2923","","","",""
"38735","","","-839727","48056"
"9053","","","",""
"13474","","","-551990","-995726"
"52842","","","616420","611545"
"35760","","","782451","-493467"
"33937","","","-784155","426291"
"55885","","","134676","300492"
"15873","","","-439248","-6046"
"99195","","","766493","-368994"
"22953","","","-822317","-883389"
"54121","","","133554","-913482"
"26487","","","474868","135525"
"94276","","","-819525","878507"
"19165","","","321172","-649871"
"47147","","","624021","677584"
"8668","","","",""
"57186","","","312100","-325530"
"28713","","","514340","449203"
"45975","","","498982","-656507"
"85372","","","-826931","184212"
"83830","","","-249637","495562"
"83844","","","-135761","-15373"
"181","","","",""
"39269","","","895835","108350"
"6368","","","",""
"4781","","","",""
"37323","","","334748","-849533"
"12822","","","921350","97357"
"53629","","","183420","-452744"
